Id,WnvPresent
67532,3.66203275917e-05
67533,3.66203275917e-05
67534,3.66203275917e-05
67535,3.66203275917e-05
67536,3.53895447915e-05
67537,3.53895447915e-05
67538,3.53895447915e-05
67539,3.53895447915e-05
67540,3.53895447915e-05
67541,3.53895447915e-05
67542,3.53895447915e-05
67543,3.53895447915e-05
67544,1.10045521069e-05
67545,1.10045521069e-05
67546,1.10045521069e-05
67547,1.10045521069e-05
67548,1.10045521069e-05
67549,1.10045521069e-05
67550,1.10045521069e-05
67551,1.10045521069e-05
67552,2.28533081099e-05
67553,2.28533081099e-05
67554,2.28533081099e-05
67555,2.28533081099e-05
67556,2.28533081099e-05
67557,2.28533081099e-05
67558,2.28533081099e-05
67559,2.28533081099e-05
67560,1.19846372399e-05
67561,1.19846372399e-05
67562,1.19846372399e-05
67563,1.19846372399e-05
67564,1.19846372399e-05
67565,1.19846372399e-05
67566,1.19846372399e-05
67567,1.19846372399e-05
67568,3.85394814657e-05
67569,3.85394814657e-05
67570,3.85394814657e-05
67571,3.85394814657e-05
67572,3.85394814657e-05
67573,3.85394814657e-05
67574,3.85394814657e-05
67575,3.85394814657e-05
67576,1.84778364201e-05
67577,1.84778364201e-05
67578,1.84778364201e-05
67579,1.84778364201e-05
67580,1.84778364201e-05
67581,1.84778364201e-05
67582,1.84778364201e-05
67583,1.84778364201e-05
67584,3.35932381859e-05
67585,3.35932381859e-05
67586,3.35932381859e-05
67587,3.35932381859e-05
67588,3.35932381859e-05
67589,3.35932381859e-05
67590,3.35932381859e-05
67591,3.35932381859e-05
67592,3.30738548655e-05
67593,3.30738548655e-05
67594,3.30738548655e-05
67595,3.30738548655e-05
67596,3.30738548655e-05
67597,3.30738548655e-05
67598,3.30738548655e-05
67599,3.30738548655e-05
67600,2.13739385799e-05
67601,2.13739385799e-05
67602,2.13739385799e-05
67603,2.13739385799e-05
67604,2.13739385799e-05
67605,2.13739385799e-05
67606,2.13739385799e-05
67607,2.13739385799e-05
67608,2.59888875007e-05
67609,2.59888875007e-05
67610,2.59888875007e-05
67611,2.59888875007e-05
67612,2.59888875007e-05
67613,2.59888875007e-05
67614,2.59888875007e-05
67615,2.59888875007e-05
67616,2.67343057203e-05
67617,2.67343057203e-05
67618,2.67343057203e-05
67619,2.67343057203e-05
67620,2.67343057203e-05
67621,2.67343057203e-05
67622,2.67343057203e-05
67623,2.67343057203e-05
67624,1.84792825166e-05
67625,1.84792825166e-05
67626,1.84792825166e-05
67627,1.84792825166e-05
67628,1.84792825166e-05
67629,1.84792825166e-05
67630,1.84792825166e-05
67631,1.84792825166e-05
67632,2.69223528448e-05
67633,2.69223528448e-05
67634,2.69223528448e-05
67635,2.69223528448e-05
67636,2.69223528448e-05
67637,2.69223528448e-05
67638,2.69223528448e-05
67639,2.69223528448e-05
67640,2.4218159524e-05
67641,2.4218159524e-05
67642,2.4218159524e-05
67643,2.4218159524e-05
67644,2.4218159524e-05
67645,2.4218159524e-05
67646,2.4218159524e-05
67647,2.4218159524e-05
67648,1.88605736184e-05
67649,1.88605736184e-05
67650,1.88605736184e-05
67651,1.88605736184e-05
67652,1.88605736184e-05
67653,1.88605736184e-05
67654,1.88605736184e-05
67655,1.88605736184e-05
67656,1.94967087737e-05
67657,1.94967087737e-05
67658,1.94967087737e-05
67659,1.94967087737e-05
67660,1.94967087737e-05
67661,1.94967087737e-05
67662,1.94967087737e-05
67663,1.94967087737e-05
67664,2.47049702011e-05
67665,2.47049702011e-05
67666,2.47049702011e-05
67667,2.47049702011e-05
67668,2.47049702011e-05
67669,2.47049702011e-05
67670,2.47049702011e-05
67671,2.47049702011e-05
67672,3.19558021147e-05
67673,3.19558021147e-05
67674,3.19558021147e-05
67675,3.19558021147e-05
67676,3.19558021147e-05
67677,3.19558021147e-05
67678,3.19558021147e-05
67679,3.19558021147e-05
67680,2.39476139541e-05
67681,2.39476139541e-05
67682,2.39476139541e-05
67683,2.39476139541e-05
67684,2.39476139541e-05
67685,2.39476139541e-05
67686,2.39476139541e-05
67687,2.39476139541e-05
67688,3.07147893182e-05
67689,3.07147893182e-05
67690,3.07147893182e-05
67691,3.07147893182e-05
67692,3.07147893182e-05
67693,3.07147893182e-05
67694,3.07147893182e-05
67695,3.07147893182e-05
67696,2.01258535526e-05
67697,2.01258535526e-05
67698,2.01258535526e-05
67699,2.01258535526e-05
67700,2.01258535526e-05
67701,2.01258535526e-05
67702,2.01258535526e-05
67703,2.01258535526e-05
67704,3.20178478432e-05
67705,3.20178478432e-05
67706,3.20178478432e-05
67707,3.20178478432e-05
67708,3.20178478432e-05
67709,3.20178478432e-05
67710,3.20178478432e-05
67711,3.20178478432e-05
67712,3.14282442559e-05
67713,3.14282442559e-05
67714,3.14282442559e-05
67715,3.14282442559e-05
67716,3.14282442559e-05
67717,3.14282442559e-05
67718,3.14282442559e-05
67719,3.14282442559e-05
67720,1.12822972369e-05
67721,1.12822972369e-05
67722,1.12822972369e-05
67723,1.12822972369e-05
67724,1.12822972369e-05
67725,1.12822972369e-05
67726,1.12822972369e-05
67727,1.12822972369e-05
67728,1.72852287506e-05
67729,1.72852287506e-05
67730,1.72852287506e-05
67731,1.72852287506e-05
67732,1.72852287506e-05
67733,1.72852287506e-05
67734,1.72852287506e-05
67735,1.72852287506e-05
67736,9.70701330516e-06
67737,9.70701330516e-06
67738,9.70701330516e-06
67739,9.70701330516e-06
67740,9.70701330516e-06
67741,9.70701330516e-06
67742,9.70701330516e-06
67743,9.70701330516e-06
67744,1.23608451759e-05
67745,1.23608451759e-05
67746,1.23608451759e-05
67747,1.23608451759e-05
67748,1.23608451759e-05
67749,1.23608451759e-05
67750,1.23608451759e-05
67751,1.23608451759e-05
67752,1.00670840766e-05
67753,1.00670840766e-05
67754,1.00670840766e-05
67755,1.00670840766e-05
67756,1.00670840766e-05
67757,1.00670840766e-05
67758,1.00670840766e-05
67759,1.00670840766e-05
67760,8.47112551128e-06
67761,8.47112551128e-06
67762,8.47112551128e-06
67763,8.47112551128e-06
67764,8.47112551128e-06
67765,8.47112551128e-06
67766,8.47112551128e-06
67767,8.47112551128e-06
67768,1.25697060867e-05
67769,1.25697060867e-05
67770,1.25697060867e-05
67771,1.25697060867e-05
67772,1.25697060867e-05
67773,1.25697060867e-05
67774,1.25697060867e-05
67775,1.25697060867e-05
67776,1.30610751512e-05
67777,1.30610751512e-05
67778,1.30610751512e-05
67779,1.30610751512e-05
67780,1.30610751512e-05
67781,1.30610751512e-05
67782,1.30610751512e-05
67783,1.30610751512e-05
67784,1.49025527207e-05
67785,1.49025527207e-05
67786,1.49025527207e-05
67787,1.49025527207e-05
67788,1.49025527207e-05
67789,1.49025527207e-05
67790,1.49025527207e-05
67791,1.49025527207e-05
67792,1.0643870155e-05
67793,1.0643870155e-05
67794,1.0643870155e-05
67795,1.0643870155e-05
67796,1.0643870155e-05
67797,1.0643870155e-05
67798,1.0643870155e-05
67799,1.0643870155e-05
67800,2.96899252135e-05
67801,2.96899252135e-05
67802,2.96899252135e-05
67803,2.96899252135e-05
67804,2.96899252135e-05
67805,2.96899252135e-05
67806,2.96899252135e-05
67807,2.96899252135e-05
67808,3.0866565794e-05
67809,3.0866565794e-05
67810,3.0866565794e-05
67811,3.0866565794e-05
67812,3.0866565794e-05
67813,3.0866565794e-05
67814,3.0866565794e-05
67815,3.0866565794e-05
67816,2.67199793598e-05
67817,2.67199793598e-05
67818,2.67199793598e-05
67819,2.67199793598e-05
67820,2.67199793598e-05
67821,2.67199793598e-05
67822,2.67199793598e-05
67823,2.67199793598e-05
67824,1.22897799884e-05
67825,1.22897799884e-05
67826,1.22897799884e-05
67827,1.22897799884e-05
67828,1.22897799884e-05
67829,1.22897799884e-05
67830,1.22897799884e-05
67831,1.22897799884e-05
67832,1.0494275557e-05
67833,1.0494275557e-05
67834,1.0494275557e-05
67835,1.0494275557e-05
67836,1.0494275557e-05
67837,1.0494275557e-05
67838,1.0494275557e-05
67839,1.0494275557e-05
67840,9.01960265765e-06
67841,9.01960265765e-06
67842,9.01960265765e-06
67843,9.01960265765e-06
67844,9.01960265765e-06
67845,9.01960265765e-06
67846,9.01960265765e-06
67847,9.01960265765e-06
67848,7.52013284e-06
67849,7.52013284e-06
67850,7.52013284e-06
67851,7.52013284e-06
67852,7.52013284e-06
67853,7.52013284e-06
67854,7.52013284e-06
67855,7.52013284e-06
67856,7.71504710428e-06
67857,7.71504710428e-06
67858,7.71504710428e-06
67859,7.71504710428e-06
67860,7.71504710428e-06
67861,7.71504710428e-06
67862,7.71504710428e-06
67863,7.71504710428e-06
67864,7.50662593418e-06
67865,7.50662593418e-06
67866,7.50662593418e-06
67867,7.50662593418e-06
67868,7.50662593418e-06
67869,7.50662593418e-06
67870,7.50662593418e-06
67871,7.50662593418e-06
67872,7.27067936168e-06
67873,7.27067936168e-06
67874,7.27067936168e-06
67875,7.27067936168e-06
67876,7.27067936168e-06
67877,7.27067936168e-06
67878,7.27067936168e-06
67879,7.27067936168e-06
67880,1.02511385194e-05
67881,1.02511385194e-05
67882,1.02511385194e-05
67883,1.02511385194e-05
67884,1.02511385194e-05
67885,1.02511385194e-05
67886,1.02511385194e-05
67887,1.02511385194e-05
67888,9.23342395254e-06
67889,9.23342395254e-06
67890,9.23342395254e-06
67891,9.23342395254e-06
67892,9.23342395254e-06
67893,9.23342395254e-06
67894,9.23342395254e-06
67895,9.23342395254e-06
67896,2.45475985139e-05
67897,2.45475985139e-05
67898,2.45475985139e-05
67899,2.45475985139e-05
67900,2.45475985139e-05
67901,2.45475985139e-05
67902,2.45475985139e-05
67903,2.45475985139e-05
67904,1.68562164617e-05
67905,1.68562164617e-05
67906,1.68562164617e-05
67907,1.68562164617e-05
67908,1.68562164617e-05
67909,1.68562164617e-05
67910,1.68562164617e-05
67911,1.68562164617e-05
67912,1.30673042804e-05
67913,1.30673042804e-05
67914,1.30673042804e-05
67915,1.30673042804e-05
67916,1.30673042804e-05
67917,1.30673042804e-05
67918,1.30673042804e-05
67919,1.30673042804e-05
67920,8.32327532407e-06
67921,8.32327532407e-06
67922,8.32327532407e-06
67923,8.32327532407e-06
67924,8.32327532407e-06
67925,8.32327532407e-06
67926,8.32327532407e-06
67927,8.32327532407e-06
67928,7.06045238985e-06
67929,7.06045238985e-06
67930,7.06045238985e-06
67931,7.06045238985e-06
67932,7.06045238985e-06
67933,7.06045238985e-06
67934,7.06045238985e-06
67935,7.06045238985e-06
67936,1.19153146443e-05
67937,1.19153146443e-05
67938,1.19153146443e-05
67939,1.19153146443e-05
67940,1.19153146443e-05
67941,1.19153146443e-05
67942,1.19153146443e-05
67943,1.19153146443e-05
67944,7.42661904951e-06
67945,7.42661904951e-06
67946,7.42661904951e-06
67947,7.42661904951e-06
67948,7.42661904951e-06
67949,7.42661904951e-06
67950,7.42661904951e-06
67951,7.42661904951e-06
67952,2.25401563512e-05
67953,2.25401563512e-05
67954,2.25401563512e-05
67955,2.25401563512e-05
67956,2.25401563512e-05
67957,2.25401563512e-05
67958,2.25401563512e-05
67959,2.25401563512e-05
67960,3.0712591979e-05
67961,3.0712591979e-05
67962,3.0712591979e-05
67963,3.0712591979e-05
67964,3.0712591979e-05
67965,3.0712591979e-05
67966,3.0712591979e-05
67967,3.0712591979e-05
67968,1.74053511728e-05
67969,1.74053511728e-05
67970,1.74053511728e-05
67971,1.74053511728e-05
67972,1.74053511728e-05
67973,1.74053511728e-05
67974,1.74053511728e-05
67975,1.74053511728e-05
67976,7.86663349572e-06
67977,7.86663349572e-06
67978,7.86663349572e-06
67979,7.86663349572e-06
67980,7.86663349572e-06
67981,7.86663349572e-06
67982,7.86663349572e-06
67983,7.86663349572e-06
67984,5.1228722441e-05
67985,5.1228722441e-05
67986,5.1228722441e-05
67987,5.1228722441e-05
67988,5.1228722441e-05
67989,5.1228722441e-05
67990,5.1228722441e-05
67991,5.1228722441e-05
67992,4.70146624139e-05
67993,4.70146624139e-05
67994,4.70146624139e-05
67995,4.70146624139e-05
67996,4.70146624139e-05
67997,4.70146624139e-05
67998,4.70146624139e-05
67999,4.70146624139e-05
68000,4.70146624139e-05
68001,4.70146624139e-05
68002,4.70146624139e-05
68003,4.70146624139e-05
68004,4.70146624139e-05
68005,4.25427460868e-05
68006,4.25427460868e-05
68007,4.25427460868e-05
68008,4.25427460868e-05
68009,4.25427460868e-05
68010,4.25427460868e-05
68011,4.25427460868e-05
68012,4.25427460868e-05
68013,1.85675180546e-05
68014,1.85675180546e-05
68015,1.85675180546e-05
68016,1.85675180546e-05
68017,1.85675180546e-05
68018,1.85675180546e-05
68019,1.85675180546e-05
68020,1.85675180546e-05
68021,1.5834453734e-05
68022,1.5834453734e-05
68023,1.5834453734e-05
68024,1.5834453734e-05
68025,1.5834453734e-05
68026,1.5834453734e-05
68027,1.5834453734e-05
68028,1.5834453734e-05
68029,1.80689421541e-05
68030,1.80689421541e-05
68031,1.80689421541e-05
68032,1.80689421541e-05
68033,1.80689421541e-05
68034,1.80689421541e-05
68035,1.80689421541e-05
68036,1.80689421541e-05
68037,7.9107194324e-06
68038,7.9107194324e-06
68039,7.9107194324e-06
68040,7.9107194324e-06
68041,7.9107194324e-06
68042,7.9107194324e-06
68043,7.9107194324e-06
68044,7.9107194324e-06
68045,9.08234505914e-06
68046,9.08234505914e-06
68047,9.08234505914e-06
68048,9.08234505914e-06
68049,9.08234505914e-06
68050,9.08234505914e-06
68051,9.08234505914e-06
68052,9.08234505914e-06
68053,8.26852010505e-06
68054,8.26852010505e-06
68055,8.26852010505e-06
68056,8.26852010505e-06
68057,8.26852010505e-06
68058,8.26852010505e-06
68059,8.26852010505e-06
68060,8.26852010505e-06
68061,2.37510394072e-05
68062,2.37510394072e-05
68063,2.37510394072e-05
68064,2.37510394072e-05
68065,2.37510394072e-05
68066,2.37510394072e-05
68067,2.37510394072e-05
68068,2.37510394072e-05
68069,2.57139563473e-05
68070,2.57139563473e-05
68071,2.57139563473e-05
68072,2.57139563473e-05
68073,2.57139563473e-05
68074,2.57139563473e-05
68075,2.57139563473e-05
68076,2.57139563473e-05
68077,2.58268082689e-05
68078,2.58268082689e-05
68079,2.58268082689e-05
68080,2.58268082689e-05
68081,2.58268082689e-05
68082,2.58268082689e-05
68083,2.58268082689e-05
68084,2.58268082689e-05
68085,2.75213587884e-05
68086,2.75213587884e-05
68087,2.75213587884e-05
68088,2.75213587884e-05
68089,2.75213587884e-05
68090,2.75213587884e-05
68091,2.75213587884e-05
68092,2.75213587884e-05
68093,3.99169439333e-05
68094,3.99169439333e-05
68095,3.99169439333e-05
68096,3.99169439333e-05
68097,3.99169439333e-05
68098,3.99169439333e-05
68099,3.99169439333e-05
68100,3.99169439333e-05
68101,2.91536962322e-05
68102,2.91536962322e-05
68103,2.91536962322e-05
68104,2.91536962322e-05
68105,2.91536962322e-05
68106,2.91536962322e-05
68107,2.91536962322e-05
68108,2.91536962322e-05
68109,1.17744666568e-05
68110,1.17744666568e-05
68111,1.17744666568e-05
68112,1.17744666568e-05
68113,1.17744666568e-05
68114,1.17744666568e-05
68115,1.17744666568e-05
68116,1.17744666568e-05
68117,1.46013180711e-05
68118,1.46013180711e-05
68119,1.46013180711e-05
68120,1.46013180711e-05
68121,1.46013180711e-05
68122,1.46013180711e-05
68123,1.46013180711e-05
68124,1.46013180711e-05
68125,1.63589429576e-05
68126,1.63589429576e-05
68127,1.63589429576e-05
68128,1.63589429576e-05
68129,1.63589429576e-05
68130,1.63589429576e-05
68131,1.63589429576e-05
68132,1.63589429576e-05
68133,1.54076460603e-05
68134,1.54076460603e-05
68135,1.54076460603e-05
68136,1.54076460603e-05
68137,1.54076460603e-05
68138,1.54076460603e-05
68139,1.54076460603e-05
68140,1.54076460603e-05
68141,3.02847311104e-05
68142,3.02847311104e-05
68143,3.02847311104e-05
68144,3.02847311104e-05
68145,3.02847311104e-05
68146,3.02847311104e-05
68147,3.02847311104e-05
68148,3.02847311104e-05
68149,2.2838012228e-05
68150,2.2838012228e-05
68151,2.2838012228e-05
68152,2.2838012228e-05
68153,2.2838012228e-05
68154,2.2838012228e-05
68155,2.2838012228e-05
68156,2.2838012228e-05
68157,3.06390757032e-05
68158,3.06390757032e-05
68159,3.06390757032e-05
68160,3.06390757032e-05
68161,3.06390757032e-05
68162,3.06390757032e-05
68163,3.06390757032e-05
68164,3.06390757032e-05
68165,1.22673682199e-05
68166,1.22673682199e-05
68167,1.22673682199e-05
68168,1.22673682199e-05
68169,1.22673682199e-05
68170,1.22673682199e-05
68171,1.22673682199e-05
68172,1.22673682199e-05
68173,1.56741753017e-05
68174,1.56741753017e-05
68175,1.56741753017e-05
68176,1.56741753017e-05
68177,1.56741753017e-05
68178,1.56741753017e-05
68179,1.56741753017e-05
68180,1.56741753017e-05
68181,3.40539991157e-05
68182,3.40539991157e-05
68183,3.40539991157e-05
68184,3.40539991157e-05
68185,3.40539991157e-05
68186,3.40539991157e-05
68187,3.40539991157e-05
68188,3.40539991157e-05
68189,3.64804836863e-05
68190,3.64804836863e-05
68191,3.64804836863e-05
68192,3.64804836863e-05
68193,3.64804836863e-05
68194,3.64804836863e-05
68195,3.64804836863e-05
68196,3.64804836863e-05
68197,3.89086562791e-05
68198,3.89086562791e-05
68199,3.89086562791e-05
68200,3.89086562791e-05
68201,3.89086562791e-05
68202,3.89086562791e-05
68203,3.89086562791e-05
68204,3.89086562791e-05
68205,3.01789787045e-05
68206,3.01789787045e-05
68207,3.01789787045e-05
68208,3.01789787045e-05
68209,3.01789787045e-05
68210,3.01789787045e-05
68211,3.01789787045e-05
68212,3.01789787045e-05
68213,1.36929202199e-05
68214,1.36929202199e-05
68215,1.36929202199e-05
68216,1.36929202199e-05
68217,1.36929202199e-05
68218,1.36929202199e-05
68219,1.36929202199e-05
68220,1.36929202199e-05
68221,3.0366689316e-05
68222,3.0366689316e-05
68223,3.0366689316e-05
68224,3.0366689316e-05
68225,3.0366689316e-05
68226,3.0366689316e-05
68227,3.0366689316e-05
68228,3.0366689316e-05
68229,2.35207462538e-05
68230,2.35207462538e-05
68231,2.35207462538e-05
68232,2.35207462538e-05
68233,2.35207462538e-05
68234,2.35207462538e-05
68235,2.35207462538e-05
68236,2.35207462538e-05
68237,2.52379795711e-05
68238,2.52379795711e-05
68239,2.52379795711e-05
68240,2.52379795711e-05
68241,2.52379795711e-05
68242,2.52379795711e-05
68243,2.52379795711e-05
68244,2.52379795711e-05
68245,3.16484947689e-05
68246,3.16484947689e-05
68247,3.16484947689e-05
68248,3.16484947689e-05
68249,3.16484947689e-05
68250,3.16484947689e-05
68251,3.16484947689e-05
68252,3.16484947689e-05
68253,1.98774105229e-05
68254,1.98774105229e-05
68255,1.98774105229e-05
68256,1.98774105229e-05
68257,1.98774105229e-05
68258,1.98774105229e-05
68259,1.98774105229e-05
68260,1.98774105229e-05
68261,1.07132009362e-05
68262,1.07132009362e-05
68263,1.07132009362e-05
68264,1.07132009362e-05
68265,1.07132009362e-05
68266,1.07132009362e-05
68267,1.07132009362e-05
68268,1.07132009362e-05
68269,4.33760869782e-05
68270,4.33760869782e-05
68271,4.33760869782e-05
68272,4.33760869782e-05
68273,4.33760869782e-05
68274,4.33760869782e-05
68275,4.33760869782e-05
68276,4.33760869782e-05
68277,3.85517196264e-05
68278,3.85517196264e-05
68279,3.85517196264e-05
68280,3.85517196264e-05
68281,3.85517196264e-05
68282,3.85517196264e-05
68283,3.85517196264e-05
68284,3.85517196264e-05
68285,4.58805334347e-05
68286,4.58805334347e-05
68287,4.58805334347e-05
68288,4.58805334347e-05
68289,4.58805334347e-05
68290,4.58805334347e-05
68291,4.58805334347e-05
68292,4.58805334347e-05
68293,1.56993100973e-05
68294,1.56993100973e-05
68295,1.56993100973e-05
68296,1.56993100973e-05
68297,1.56993100973e-05
68298,1.56993100973e-05
68299,1.56993100973e-05
68300,1.56993100973e-05
68301,1.52377324412e-05
68302,1.52377324412e-05
68303,1.52377324412e-05
68304,1.52377324412e-05
68305,1.52377324412e-05
68306,1.52377324412e-05
68307,1.52377324412e-05
68308,1.52377324412e-05
68309,1.6330728613e-05
68310,1.6330728613e-05
68311,1.6330728613e-05
68312,1.6330728613e-05
68313,1.6330728613e-05
68314,1.6330728613e-05
68315,1.6330728613e-05
68316,1.6330728613e-05
68317,1.51278636622e-05
68318,1.51278636622e-05
68319,1.51278636622e-05
68320,1.51278636622e-05
68321,1.51278636622e-05
68322,1.51278636622e-05
68323,1.51278636622e-05
68324,1.51278636622e-05
68325,2.18620643864e-05
68326,2.18620643864e-05
68327,2.18620643864e-05
68328,2.18620643864e-05
68329,2.18620643864e-05
68330,2.18620643864e-05
68331,2.18620643864e-05
68332,2.18620643864e-05
68333,1.03037609733e-05
68334,1.03037609733e-05
68335,1.03037609733e-05
68336,1.03037609733e-05
68337,1.03037609733e-05
68338,1.03037609733e-05
68339,1.03037609733e-05
68340,1.03037609733e-05
68341,1.03037609733e-05
68342,2.02776082006e-05
68343,2.02776082006e-05
68344,2.02776082006e-05
68345,2.02776082006e-05
68346,2.02776082006e-05
68347,2.02776082006e-05
68348,2.02776082006e-05
68349,2.02776082006e-05
68350,1.56019195856e-05
68351,1.56019195856e-05
68352,1.56019195856e-05
68353,1.56019195856e-05
68354,1.56019195856e-05
68355,1.56019195856e-05
68356,1.56019195856e-05
68357,1.56019195856e-05
68358,2.22213129746e-05
68359,2.22213129746e-05
68360,2.22213129746e-05
68361,2.22213129746e-05
68362,2.22213129746e-05
68363,2.22213129746e-05
68364,2.22213129746e-05
68365,2.22213129746e-05
68366,2.29424022109e-05
68367,2.29424022109e-05
68368,2.29424022109e-05
68369,2.29424022109e-05
68370,2.29424022109e-05
68371,2.29424022109e-05
68372,2.29424022109e-05
68373,2.29424022109e-05
68374,9.098504961e-06
68375,9.098504961e-06
68376,9.098504961e-06
68377,9.098504961e-06
68378,9.098504961e-06
68379,9.098504961e-06
68380,9.098504961e-06
68381,9.098504961e-06
68382,4.48330611107e-05
68383,4.48330611107e-05
68384,4.48330611107e-05
68385,4.48330611107e-05
68386,4.48330611107e-05
68387,4.48330611107e-05
68388,4.48330611107e-05
68389,4.48330611107e-05
68390,1.37360284498e-05
68391,1.37360284498e-05
68392,1.37360284498e-05
68393,1.37360284498e-05
68394,1.37360284498e-05
68395,1.37360284498e-05
68396,1.37360284498e-05
68397,1.37360284498e-05
68398,3.74115770683e-05
68399,3.74115770683e-05
68400,3.74115770683e-05
68401,3.74115770683e-05
68402,3.74115770683e-05
68403,3.74115770683e-05
68404,3.74115770683e-05
68405,3.74115770683e-05
68406,2.14270421566e-05
68407,2.14270421566e-05
68408,2.14270421566e-05
68409,2.14270421566e-05
68410,2.14270421566e-05
68411,2.14270421566e-05
68412,2.14270421566e-05
68413,2.14270421566e-05
68414,4.61497038486e-05
68415,4.61497038486e-05
68416,4.61497038486e-05
68417,4.61497038486e-05
68418,4.61497038486e-05
68419,4.61497038486e-05
68420,4.61497038486e-05
68421,4.61497038486e-05
68422,4.22547054768e-05
68423,4.22547054768e-05
68424,4.22547054768e-05
68425,4.22547054768e-05
68426,4.22547054768e-05
68427,4.22547054768e-05
68428,4.22547054768e-05
68429,4.22547054768e-05
68430,4.73349718959e-05
68431,4.73349718959e-05
68432,4.73349718959e-05
68433,4.73349718959e-05
68434,4.73349718959e-05
68435,4.73349718959e-05
68436,4.73349718959e-05
68437,4.73349718959e-05
68438,2.06727290788e-05
68439,2.06727290788e-05
68440,2.06727290788e-05
68441,2.06727290788e-05
68442,2.06727290788e-05
68443,2.06727290788e-05
68444,2.06727290788e-05
68445,2.06727290788e-05
68446,3.44675281667e-05
68447,3.44675281667e-05
68448,3.44675281667e-05
68449,3.44675281667e-05
68450,3.44675281667e-05
68451,3.44675281667e-05
68452,3.44675281667e-05
68453,3.44675281667e-05
68454,1.59761239047e-05
68455,1.59761239047e-05
68456,1.59761239047e-05
68457,1.59761239047e-05
68458,1.59761239047e-05
68459,1.59761239047e-05
68460,1.59761239047e-05
68461,1.59761239047e-05
68462,2.80592012132e-05
68463,2.80592012132e-05
68464,2.80592012132e-05
68465,2.80592012132e-05
68466,2.80592012132e-05
68467,2.80592012132e-05
68468,2.80592012132e-05
68469,2.80592012132e-05
68470,2.46165200224e-05
68471,2.46165200224e-05
68472,2.46165200224e-05
68473,2.46165200224e-05
68474,2.46165200224e-05
68475,2.46165200224e-05
68476,2.46165200224e-05
68477,2.46165200224e-05
68478,2.12583108805e-05
68479,2.12583108805e-05
68480,2.12583108805e-05
68481,2.12583108805e-05
68482,2.12583108805e-05
68483,2.12583108805e-05
68484,2.12583108805e-05
68485,2.12583108805e-05
68486,1.87704263226e-05
68487,1.87704263226e-05
68488,1.87704263226e-05
68489,1.87704263226e-05
68490,1.87704263226e-05
68491,1.87704263226e-05
68492,1.87704263226e-05
68493,1.87704263226e-05
68494,1.2033816347e-05
68495,1.2033816347e-05
68496,1.2033816347e-05
68497,1.2033816347e-05
68498,1.2033816347e-05
68499,1.2033816347e-05
68500,1.2033816347e-05
68501,1.2033816347e-05
68502,1.75118075276e-05
68503,1.75118075276e-05
68504,1.75118075276e-05
68505,1.75118075276e-05
68506,1.75118075276e-05
68507,1.75118075276e-05
68508,1.75118075276e-05
68509,1.75118075276e-05
68510,3.73552866222e-05
68511,3.73552866222e-05
68512,3.73552866222e-05
68513,3.73552866222e-05
68514,3.73552866222e-05
68515,3.73552866222e-05
68516,3.73552866222e-05
68517,3.73552866222e-05
68518,4.07856459788e-05
68519,4.07856459788e-05
68520,4.07856459788e-05
68521,4.07856459788e-05
68522,4.07856459788e-05
68523,4.07856459788e-05
68524,4.07856459788e-05
68525,4.07856459788e-05
68526,1.1989255654e-05
68527,1.1989255654e-05
68528,1.1989255654e-05
68529,1.1989255654e-05
68530,1.1989255654e-05
68531,1.1989255654e-05
68532,1.1989255654e-05
68533,1.1989255654e-05
68534,2.10006346606e-05
68535,2.10006346606e-05
68536,2.10006346606e-05
68537,2.10006346606e-05
68538,2.10006346606e-05
68539,2.10006346606e-05
68540,2.10006346606e-05
68541,2.10006346606e-05
68542,2.2467402232e-05
68543,2.2467402232e-05
68544,2.2467402232e-05
68545,2.2467402232e-05
68546,2.2467402232e-05
68547,2.2467402232e-05
68548,2.2467402232e-05
68549,2.2467402232e-05
68550,1.18355064842e-05
68551,1.18355064842e-05
68552,1.18355064842e-05
68553,1.18355064842e-05
68554,1.18355064842e-05
68555,1.18355064842e-05
68556,1.18355064842e-05
68557,1.18355064842e-05
68558,1.24064554257e-05
68559,1.24064554257e-05
68560,1.24064554257e-05
68561,1.24064554257e-05
68562,1.24064554257e-05
68563,1.24064554257e-05
68564,1.24064554257e-05
68565,1.24064554257e-05
68566,3.89042397728e-05
68567,3.89042397728e-05
68568,3.89042397728e-05
68569,3.89042397728e-05
68570,3.89042397728e-05
68571,3.89042397728e-05
68572,3.89042397728e-05
68573,3.89042397728e-05
68574,3.09331335302e-05
68575,3.09331335302e-05
68576,3.09331335302e-05
68577,3.09331335302e-05
68578,3.09331335302e-05
68579,3.09331335302e-05
68580,3.09331335302e-05
68581,3.09331335302e-05
68582,3.68827277271e-05
68583,3.68827277271e-05
68584,3.68827277271e-05
68585,3.68827277271e-05
68586,3.68827277271e-05
68587,3.68827277271e-05
68588,3.68827277271e-05
68589,3.68827277271e-05
68590,1.99825899472e-05
68591,1.99825899472e-05
68592,1.99825899472e-05
68593,1.99825899472e-05
68594,1.99825899472e-05
68595,1.99825899472e-05
68596,1.99825899472e-05
68597,1.99825899472e-05
68598,1.59756364155e-05
68599,1.59756364155e-05
68600,1.59756364155e-05
68601,1.59756364155e-05
68602,1.59756364155e-05
68603,1.59756364155e-05
68604,1.59756364155e-05
68605,1.59756364155e-05
68606,3.01624640997e-05
68607,3.01624640997e-05
68608,3.01624640997e-05
